,track_name,song_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,cluster
62,All Goes Wrong,1Lwux3cAXrUG3UWjUEGteT,Nick Galemore,5RUDYp6VESDPRim0m10UaT,0.665,0.809,9,-8.263,1,0.0391,0.0382,0.855,0.378,0.472,120.009,spotify:track:1Lwux3cAXrUG3UWjUEGteT,https://api.spotify.com/v1/tracks/1Lwux3cAXrUG3UWjUEGteT,https://api.spotify.com/v1/audio-analysis/1Lwux3cAXrUG3UWjUEGteT,482223,4,2
63,All I Ever Wanted,62nFeTispaiYq1KzGrONsl,Vance Joy,10exVja0key0uqUkk6LJRT,0.518,0.624,0,-6.134,1,0.0256,0.0312,0.000171,0.131,0.241,87.565,spotify:track:62nFeTispaiYq1KzGrONsl,https://api.spotify.com/v1/tracks/62nFeTispaiYq1KzGrONsl,https://api.spotify.com/v1/audio-analysis/62nFeTispaiYq1KzGrONsl,216880,4,0
64,All I Need,51ygW389BW4Dut3B69pSwc,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,0.668,0.477,4,-8.709,0,0.0358,0.517,0.446,0.139,0.0966,88.005,spotify:track:51ygW389BW4Dut3B69pSwc,https://api.spotify.com/v1/tracks/51ygW389BW4Dut3B69pSwc,https://api.spotify.com/v1/audio-analysis/51ygW389BW4Dut3B69pSwc,228747,4,7
65,All I've Ever Known,0MOMLuhHqNgJ7uAceOPmfj,Bahamas,4C50EbCS11M0VbGyH3OfLt,0.669,0.203,5,-11.059,1,0.0317,0.706,0.221,0.107,0.265,125.864,spotify:track:0MOMLuhHqNgJ7uAceOPmfj,https://api.spotify.com/v1/tracks/0MOMLuhHqNgJ7uAceOPmfj,https://api.spotify.com/v1/audio-analysis/0MOMLuhHqNgJ7uAceOPmfj,375973,4,7
66,All I've Got To Do - Remastered 2009,5tztLBvTlNC15Np2tnQ5Ll,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.49,0.579,1,-10.301,0,0.0344,0.217,0.0,0.0644,0.879,119.403,spotify:track:5tztLBvTlNC15Np2tnQ5Ll,https://api.spotify.com/v1/tracks/5tztLBvTlNC15Np2tnQ5Ll,https://api.spotify.com/v1/audio-analysis/5tztLBvTlNC15Np2tnQ5Ll,122573,4,1
67,All Is Full of Love,3rrtbnOBDzKQfyYKTezEFe,Björk,7w29UYBi0qsHi5RTcv3lmA,0.481,0.49,6,-10.098,1,0.0271,0.0536,0.123,0.0915,0.0378,152.04,spotify:track:3rrtbnOBDzKQfyYKTezEFe,https://api.spotify.com/v1/tracks/3rrtbnOBDzKQfyYKTezEFe,https://api.spotify.com/v1/audio-analysis/3rrtbnOBDzKQfyYKTezEFe,287000,4,8
68,All My Loving,5dIZa3pwSn1vDenZpSBEFO,Rita Lee,7dnT2FUXhjirperXaH22IJ,0.701,0.182,2,-17.068,1,0.0381,0.835,0.0276,0.109,0.125,117.885,spotify:track:5dIZa3pwSn1vDenZpSBEFO,https://api.spotify.com/v1/tracks/5dIZa3pwSn1vDenZpSBEFO,https://api.spotify.com/v1/audio-analysis/5dIZa3pwSn1vDenZpSBEFO,185733,4,7
69,All My Loving - Anthology 1 Version,2vCsB0tzKlAtsSwB4NBprX,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.261,0.805,0,-5.722,0,0.0408,0.0436,0.0,0.375,0.858,155.586,spotify:track:2vCsB0tzKlAtsSwB4NBprX,https://api.spotify.com/v1/tracks/2vCsB0tzKlAtsSwB4NBprX,https://api.spotify.com/v1/audio-analysis/2vCsB0tzKlAtsSwB4NBprX,139333,4,8
70,All My Loving - Live / Remastered,7j021TxcicWprdXpCcMBeH,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.203,0.663,1,-8.037,0,0.0349,0.0203,0.0,0.899,0.725,169.994,spotify:track:7j021TxcicWprdXpCcMBeH,https://api.spotify.com/v1/tracks/7j021TxcicWprdXpCcMBeH,https://api.spotify.com/v1/audio-analysis/7j021TxcicWprdXpCcMBeH,135253,5,4
71,All My Loving - Remastered 2009,4joiWvli4qJVEW6qZV2i2J,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,spotify:track:4joiWvli4qJVEW6qZV2i2J,https://api.spotify.com/v1/tracks/4joiWvli4qJVEW6qZV2i2J,https://api.spotify.com/v1/audio-analysis/4joiWvli4qJVEW6qZV2i2J,127853,4,1
72,All Night Long,2NsQgzcCEy9hZbHaBG4Xfy,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,0.652,0.829,5,-4.982,0,0.0499,0.141,0.0,0.0971,0.438,130.915,spotify:track:2NsQgzcCEy9hZbHaBG4Xfy,https://api.spotify.com/v1/tracks/2NsQgzcCEy9hZbHaBG4Xfy,https://api.spotify.com/v1/audio-analysis/2NsQgzcCEy9hZbHaBG4Xfy,227067,4,1
73,All Night Long,2NsQgzcCEy9hZbHaBG4Xfy,Lisa,53gwcym4D3eVOtNxqTlJTa,0.652,0.829,5,-4.982,0,0.0499,0.141,0.0,0.0971,0.438,130.915,spotify:track:2NsQgzcCEy9hZbHaBG4Xfy,https://api.spotify.com/v1/tracks/2NsQgzcCEy9hZbHaBG4Xfy,https://api.spotify.com/v1/audio-analysis/2NsQgzcCEy9hZbHaBG4Xfy,227067,4,1
74,All Night Long (All Night) - Single Version,2Wb9ejnmy27DUTUe9YF5Ew,Lionel Richie,3gMaNLQm7D9MornNILzdSl,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/tracks/2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/audio-analysis/2Wb9ejnmy27DUTUe9YF5Ew,260427,4,0
75,All Of The Time,1zwB5h9WqvAlOTOUapSNSe,Plants and Animals,1pzNRIDRT064HEdW1nG59c,0.55,0.751,11,-7.818,0,0.0754,0.225,0.345,0.133,0.347,144.296,spotify:track:1zwB5h9WqvAlOTOUapSNSe,https://api.spotify.com/v1/tracks/1zwB5h9WqvAlOTOUapSNSe,https://api.spotify.com/v1/audio-analysis/1zwB5h9WqvAlOTOUapSNSe,219618,4,1
76,All That I Am,6g4jkJItHpKs8Ljwt0EEMx,WhoMadeWho,50Lr1puweM1hFsF1LpIZLM,0.607,0.811,0,-6.618,1,0.0443,0.033,0.354,0.376,0.339,118.987,spotify:track:6g4jkJItHpKs8Ljwt0EEMx,https://api.spotify.com/v1/tracks/6g4jkJItHpKs8Ljwt0EEMx,https://api.spotify.com/v1/audio-analysis/6g4jkJItHpKs8Ljwt0EEMx,331507,4,0
77,All The Time,40WXqoyOLAAugGmJWZU1FY,Bahamas,4C50EbCS11M0VbGyH3OfLt,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,spotify:track:40WXqoyOLAAugGmJWZU1FY,https://api.spotify.com/v1/tracks/40WXqoyOLAAugGmJWZU1FY,https://api.spotify.com/v1/audio-analysis/40WXqoyOLAAugGmJWZU1FY,234973,4,1
78,All The Time,7uFZNMEZzAGOwQ6EZID1K4,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.403,0.883,2,-6.054,1,0.0745,8.44e-05,0.65,0.126,0.078,141.945,spotify:track:7uFZNMEZzAGOwQ6EZID1K4,https://api.spotify.com/v1/tracks/7uFZNMEZzAGOwQ6EZID1K4,https://api.spotify.com/v1/audio-analysis/7uFZNMEZzAGOwQ6EZID1K4,181373,4,8
79,All the Trees of the Field Will Clap Their Hands,5OojmQ36TXkfL2JfoFJcaq,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.632,0.225,4,-13.423,1,0.0296,0.984,0.74,0.112,0.683,144.641,spotify:track:5OojmQ36TXkfL2JfoFJcaq,https://api.spotify.com/v1/tracks/5OojmQ36TXkfL2JfoFJcaq,https://api.spotify.com/v1/audio-analysis/5OojmQ36TXkfL2JfoFJcaq,254053,4,6
80,All These Things That I've Done,0kYUrLVQOfx21xuXu7OGrT,The Killers,0C0XlULifJtAgn6ZNCW2eu,0.557,0.728,6,-6.181,1,0.0405,0.00156,5.13e-06,0.118,0.216,118.241,spotify:track:0kYUrLVQOfx21xuXu7OGrT,https://api.spotify.com/v1/tracks/0kYUrLVQOfx21xuXu7OGrT,https://api.spotify.com/v1/audio-analysis/0kYUrLVQOfx21xuXu7OGrT,301573,4,0
81,All Things Must Pass - Anthology 3 Version,25RYJGPnetSkV8le7TeJnR,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.492,0.231,9,-13.476,1,0.0368,0.972,6.16e-06,0.229,0.61,93.232,spotify:track:25RYJGPnetSkV8le7TeJnR,https://api.spotify.com/v1/tracks/25RYJGPnetSkV8le7TeJnR,https://api.spotify.com/v1/audio-analysis/25RYJGPnetSkV8le7TeJnR,184987,3,3
82,All Time Favourite,7hneDPwMWHSDxFZTaiGbaT,Bahamas,4C50EbCS11M0VbGyH3OfLt,0.378,0.254,7,-12.694,1,0.0399,0.891,0.00489,0.109,0.19,123.885,spotify:track:7hneDPwMWHSDxFZTaiGbaT,https://api.spotify.com/v1/tracks/7hneDPwMWHSDxFZTaiGbaT,https://api.spotify.com/v1/audio-analysis/7hneDPwMWHSDxFZTaiGbaT,249320,4,7
83,All Together Now - Remastered 2009,2ck8lFrYAch2GPtdhpTHe3,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.587,0.431,2,-9.495,1,0.0686,0.0722,0.0,0.561,0.778,95.937,spotify:track:2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/tracks/2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/audio-analysis/2ck8lFrYAch2GPtdhpTHe3,130893,4,4
84,All Waters,6ZMu3XuSt70jbJa7OfHN7X,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,spotify:track:6ZMu3XuSt70jbJa7OfHN7X,https://api.spotify.com/v1/tracks/6ZMu3XuSt70jbJa7OfHN7X,https://api.spotify.com/v1/audio-analysis/6ZMu3XuSt70jbJa7OfHN7X,130200,4,7
85,All We Have,7BYRb9EJ90vcBmTHMvmQvm,Brazilian Girls,6HdYUuBeK3g2MA2wGVCDcn,0.613,0.821,0,-8.534,1,0.0344,0.00855,0.783,0.0869,0.46,101.99,spotify:track:7BYRb9EJ90vcBmTHMvmQvm,https://api.spotify.com/v1/tracks/7BYRb9EJ90vcBmTHMvmQvm,https://api.spotify.com/v1/audio-analysis/7BYRb9EJ90vcBmTHMvmQvm,226640,4,2
86,All You Need Is Love,3oGGipilQmZTol8qFTR6u1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.372,0.532,7,-7.968,1,0.0314,0.232,0.0,0.0951,0.727,102.627,spotify:track:3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/tracks/3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/audio-analysis/3oGGipilQmZTol8qFTR6u1,220045,4,0
87,All You Need Is Love - Remastered 2009,2Z8cY4QpZTFUZxCQCpvNe1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.4,0.463,7,-8.455,1,0.0288,0.345,4.59e-05,0.286,0.627,103.103,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1,231213,4,7
88,All You Need Is Love - Remastered 2009,6tzFM08UuwxhuftjfUqaQA,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.389,0.436,7,-9.7,1,0.0295,0.343,3.2e-05,0.258,0.692,100.371,spotify:track:6tzFM08UuwxhuftjfUqaQA,https://api.spotify.com/v1/tracks/6tzFM08UuwxhuftjfUqaQA,https://api.spotify.com/v1/audio-analysis/6tzFM08UuwxhuftjfUqaQA,228653,4,7
89,All You Need Is Love - Remastered 2009,68BTFws92cRztMS1oQ7Ewj,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,spotify:track:68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,230387,4,0
90,All You Need Is Love - Remastered 2015,6KqiVlOLfDzJViJVAPym1p,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.397,0.625,7,-5.829,1,0.0347,0.437,5.47e-06,0.263,0.676,104.54,spotify:track:6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p,227760,4,0
91,All Yours,6Ul9vDvJrFNlCQpFvXSLr9,Ariane Moffatt,5x9UA1g9OYt1wCyPb0YN8l,0.719,0.638,11,-6.311,1,0.0274,0.0381,7.5e-05,0.155,0.589,112.034,spotify:track:6Ul9vDvJrFNlCQpFvXSLr9,https://api.spotify.com/v1/tracks/6Ul9vDvJrFNlCQpFvXSLr9,https://api.spotify.com/v1/audio-analysis/6Ul9vDvJrFNlCQpFvXSLr9,154067,4,0
92,Almost Like Being In Love,7jgVqaSm3zrJlFrhVYiZj9,Lester Young,05E3NBxNMdnrPtxF9oraJm,0.697,0.103,0,-14.972,1,0.0967,0.962,0.561,0.0806,0.464,129.535,spotify:track:7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/tracks/7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/audio-analysis/7jgVqaSm3zrJlFrhVYiZj9,214627,4,6
93,Almost Like Being In Love,7jgVqaSm3zrJlFrhVYiZj9,Oscar Peterson Trio,0ldU0QJm31y0d6f57R1G2A,0.697,0.103,0,-14.972,1,0.0967,0.962,0.561,0.0806,0.464,129.535,spotify:track:7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/tracks/7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/audio-analysis/7jgVqaSm3zrJlFrhVYiZj9,214627,4,6
94,"Alone, Together",4pXyK9GW7fuT645U0DLYYF,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.511,0.855,7,-5.752,1,0.0307,0.00782,0.89,0.0694,0.962,142.985,spotify:track:4pXyK9GW7fuT645U0DLYYF,https://api.spotify.com/v1/tracks/4pXyK9GW7fuT645U0DLYYF,https://api.spotify.com/v1/audio-analysis/4pXyK9GW7fuT645U0DLYYF,188314,4,2
95,"Alone, Together",4UmJMAY5TqXPAnsDW1Mci7,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.515,0.863,7,-5.756,1,0.0308,0.00786,0.893,0.0616,0.961,143.017,spotify:track:4UmJMAY5TqXPAnsDW1Mci7,https://api.spotify.com/v1/tracks/4UmJMAY5TqXPAnsDW1Mci7,https://api.spotify.com/v1/audio-analysis/4UmJMAY5TqXPAnsDW1Mci7,188640,4,2
96,Alphabet St.,13Q8MH3xSfIyXSVIQpIl8H,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.808,0.839,7,-8.966,1,0.108,0.642,0.0805,0.0818,0.856,99.986,spotify:track:13Q8MH3xSfIyXSVIQpIl8H,https://api.spotify.com/v1/tracks/13Q8MH3xSfIyXSVIQpIl8H,https://api.spotify.com/v1/audio-analysis/13Q8MH3xSfIyXSVIQpIl8H,96293,4,0
97,Already Yours,6gyUiLI8CLSy9UIAiHcJ2j,Bahamas,4C50EbCS11M0VbGyH3OfLt,0.64,0.291,0,-12.42,1,0.0419,0.619,0.304,0.114,0.538,123.456,spotify:track:6gyUiLI8CLSy9UIAiHcJ2j,https://api.spotify.com/v1/tracks/6gyUiLI8CLSy9UIAiHcJ2j,https://api.spotify.com/v1/audio-analysis/6gyUiLI8CLSy9UIAiHcJ2j,125547,4,7
98,Alter Ego,2Zy9cf5v1tWFDmXTbahAU8,Tame Impala,5INjqkS1o8h1imAzPqGZBb,0.31,0.844,0,-3.582,1,0.0497,0.0142,0.224,0.0914,0.206,129.111,spotify:track:2Zy9cf5v1tWFDmXTbahAU8,https://api.spotify.com/v1/tracks/2Zy9cf5v1tWFDmXTbahAU8,https://api.spotify.com/v1/audio-analysis/2Zy9cf5v1tWFDmXTbahAU8,287613,4,8
99,Always Alright,17Jg504RgNPNgdpRkJh9Co,Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,0.693,0.62,9,-6.509,1,0.0424,0.784,0.844,0.112,0.571,106.346,spotify:track:17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/tracks/17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/audio-analysis/17Jg504RgNPNgdpRkJh9Co,249170,4,2
100,Always Something,7lWrbqRzkjLIv9SGHUDDnL,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.693,0.947,5,-5.22,0,0.0437,0.000886,1.67e-05,0.256,0.917,119.983,spotify:track:7lWrbqRzkjLIv9SGHUDDnL,https://api.spotify.com/v1/tracks/7lWrbqRzkjLIv9SGHUDDnL,https://api.spotify.com/v1/audio-analysis/7lWrbqRzkjLIv9SGHUDDnL,221947,4,1
101,Always Waiting,5pxUPHdS1ItmLjU25AbYLg,Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj,0.43,0.405,10,-10.604,0,0.025,0.553,1.67e-05,0.0883,0.225,92.387,spotify:track:5pxUPHdS1ItmLjU25AbYLg,https://api.spotify.com/v1/tracks/5pxUPHdS1ItmLjU25AbYLg,https://api.spotify.com/v1/audio-analysis/5pxUPHdS1ItmLjU25AbYLg,270178,4,7
102,Am I Wrong,7EIYJ6ina8Zg2jmYKbje6L,They Call Me Rico,7oiv4lWhXz6JJLO7NWC1Wi,0.474,0.845,5,-7.039,1,0.0566,0.346,0.00684,0.222,0.847,108.539,spotify:track:7EIYJ6ina8Zg2jmYKbje6L,https://api.spotify.com/v1/tracks/7EIYJ6ina8Zg2jmYKbje6L,https://api.spotify.com/v1/audio-analysis/7EIYJ6ina8Zg2jmYKbje6L,209587,4,0
103,AM Theme,2j2A7RwqpXtff83skQLzJg,Other Lives,3bw0A7x5AgdJsK20ai5iS6,0.628,0.392,5,-11.613,1,0.026,0.406,0.000275,0.112,0.386,110.253,spotify:track:2j2A7RwqpXtff83skQLzJg,https://api.spotify.com/v1/tracks/2j2A7RwqpXtff83skQLzJg,https://api.spotify.com/v1/audio-analysis/2j2A7RwqpXtff83skQLzJg,154000,3,3
104,The Amazing Sounds of Orgy,4p9RKOnHojKDseLNZi6A93,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,0.323,0.628,1,-11.727,0,0.101,0.243,0.39,0.165,0.205,124.587,spotify:track:4p9RKOnHojKDseLNZi6A93,https://api.spotify.com/v1/tracks/4p9RKOnHojKDseLNZi6A93,https://api.spotify.com/v1/audio-analysis/4p9RKOnHojKDseLNZi6A93,218493,4,2
105,Amber,6hUoWKThrEV9PtoPIio5TJ,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,0.652,0.573,8,-8.338,0,0.0513,0.0429,0.479,0.149,0.837,78.011,spotify:track:6hUoWKThrEV9PtoPIio5TJ,https://api.spotify.com/v1/tracks/6hUoWKThrEV9PtoPIio5TJ,https://api.spotify.com/v1/audio-analysis/6hUoWKThrEV9PtoPIio5TJ,230773,4,1
106,Ambulance,67a946zFlPNDkdhi0YK7hG,TRICOT MACHINE,2kWRtp0Ph5iKM1tJGvQid7,0.435,0.703,3,-7.25,0,0.0754,0.535,0.000835,0.14,0.574,127.402,spotify:track:67a946zFlPNDkdhi0YK7hG,https://api.spotify.com/v1/tracks/67a946zFlPNDkdhi0YK7hG,https://api.spotify.com/v1/audio-analysis/67a946zFlPNDkdhi0YK7hG,230747,4,1
107,Amenamy,51UseDByqDUbRDQeRWqmhm,Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,0.586,0.841,1,-4.598,1,0.0341,0.0172,1.36e-05,0.203,0.446,145.986,spotify:track:51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/tracks/51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/audio-analysis/51UseDByqDUbRDQeRWqmhm,207080,4,8
108,American Boy (feat. Kanye West),41on8RwRh22IHcChAN2gm8,Estelle,5T0MSzX9RC5NA6gAI6irSn,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,spotify:track:41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8,284733,4,5
109,American Boy (feat. Kanye West),41on8RwRh22IHcChAN2gm8,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,spotify:track:41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8,284733,4,5
110,American Daydream,7KBC17M7S7OOiuxpeKwBrM,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,0.666,0.473,5,-10.06,0,0.0454,0.154,0.00317,0.109,0.409,75.002,spotify:track:7KBC17M7S7OOiuxpeKwBrM,https://api.spotify.com/v1/tracks/7KBC17M7S7OOiuxpeKwBrM,https://api.spotify.com/v1/audio-analysis/7KBC17M7S7OOiuxpeKwBrM,168627,4,1
111,Amsterdam,2uQ4px5SPONsgcUpulywIQ,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0.269,0.176,3,-10.463,1,0.0296,0.836,0.0343,0.122,0.105,78.861,spotify:track:2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/tracks/2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/audio-analysis/2uQ4px5SPONsgcUpulywIQ,319360,4,7
112,And I Love Her - Anthology 1 Version,74Z5zhIzC2X2UQPS4OLNNp,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.616,0.633,6,-6.404,0,0.0275,0.275,4.44e-05,0.173,0.857,118.849,spotify:track:74Z5zhIzC2X2UQPS4OLNNp,https://api.spotify.com/v1/tracks/74Z5zhIzC2X2UQPS4OLNNp,https://api.spotify.com/v1/audio-analysis/74Z5zhIzC2X2UQPS4OLNNp,112053,4,1
113,And I Love Her - Remastered 2009,65vdMBskhx3akkG9vQlSH1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4,7
114,And Your Bird Can Sing - Take 2 / Anthology 2 Version,4gBHbKEHw2QjmgYkS9ixKJ,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.327,0.676,2,-9.007,1,0.0368,0.03,0.0164,0.0994,0.822,133.627,spotify:track:4gBHbKEHw2QjmgYkS9ixKJ,https://api.spotify.com/v1/tracks/4gBHbKEHw2QjmgYkS9ixKJ,https://api.spotify.com/v1/audio-analysis/4gBHbKEHw2QjmgYkS9ixKJ,133413,4,8
115,And Your Bird Can Sing - Remastered 2009,4KRgqwb4kvBuTz1utbYxfb,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,spotify:track:4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb,120493,4,0
116,"Andy, You're A Star",3Jm6PDqIputlpeg75EtDic,The Killers,0C0XlULifJtAgn6ZNCW2eu,0.504,0.588,1,-4.35,0,0.0253,0.233,0.00466,0.148,0.712,84.126,spotify:track:3Jm6PDqIputlpeg75EtDic,https://api.spotify.com/v1/tracks/3Jm6PDqIputlpeg75EtDic,https://api.spotify.com/v1/audio-analysis/3Jm6PDqIputlpeg75EtDic,194080,4,1
117,Angel of Small Death and the Codeine Scene,3wT3WDdQrsST19f1I08Z1N,Hozier,2FXC3k01G6Gw61bmprjgqS,0.311,0.656,4,-6.752,1,0.0952,0.163,7.05e-06,0.126,0.297,188.171,spotify:track:3wT3WDdQrsST19f1I08Z1N,https://api.spotify.com/v1/tracks/3wT3WDdQrsST19f1I08Z1N,https://api.spotify.com/v1/audio-analysis/3wT3WDdQrsST19f1I08Z1N,218987,4,8
118,Angel of Small Death and the Codeine Scene,7uY7jZs5srSx3xMmyCI48T,Hozier,2FXC3k01G6Gw61bmprjgqS,0.52,0.643,4,-5.761,1,0.0432,0.198,7e-05,0.12,0.389,94.078,spotify:track:7uY7jZs5srSx3xMmyCI48T,https://api.spotify.com/v1/tracks/7uY7jZs5srSx3xMmyCI48T,https://api.spotify.com/v1/audio-analysis/7uY7jZs5srSx3xMmyCI48T,219213,4,0
119,Angel of Small Death and the Codeine Scene - Live From Spotify London,59o2b2BGgziNyPx9f3xnhA,Hozier,2FXC3k01G6Gw61bmprjgqS,0.594,0.2,6,-10.472,0,0.0622,0.928,0.0,0.673,0.415,92.821,spotify:track:59o2b2BGgziNyPx9f3xnhA,https://api.spotify.com/v1/tracks/59o2b2BGgziNyPx9f3xnhA,https://api.spotify.com/v1/audio-analysis/59o2b2BGgziNyPx9f3xnhA,210920,4,4
120,Angela,0wO3tPeULKGfrArC50Apea,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,0.669,0.56,4,-8.229,1,0.0309,0.652,0.000231,0.104,0.297,130.342,spotify:track:0wO3tPeULKGfrArC50Apea,https://api.spotify.com/v1/tracks/0wO3tPeULKGfrArC50Apea,https://api.spotify.com/v1/audio-analysis/0wO3tPeULKGfrArC50Apea,201787,4,7
121,Angels We Have Heard On High,4IQcYP8p7Ts33ajSPkWktw,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.445,0.168,7,-14.857,1,0.0392,0.858,0.307,0.36,0.487,99.231,spotify:track:4IQcYP8p7Ts33ajSPkWktw,https://api.spotify.com/v1/tracks/4IQcYP8p7Ts33ajSPkWktw,https://api.spotify.com/v1/audio-analysis/4IQcYP8p7Ts33ajSPkWktw,52320,4,7
122,Angels We Have Heard On High,27xdZ9J1uQPIOWR2yNe8Ey,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.599,0.223,0,-13.441,1,0.0313,0.953,0.0014,0.183,0.402,123.959,spotify:track:27xdZ9J1uQPIOWR2yNe8Ey,https://api.spotify.com/v1/tracks/27xdZ9J1uQPIOWR2yNe8Ey,https://api.spotify.com/v1/audio-analysis/27xdZ9J1uQPIOWR2yNe8Ey,243947,4,7
123,Animal,6vSq5q5DCs1IvwKIq53hj2,Miike Snow,4l1cKWYW591xnwEGxpUg3J,0.774,0.721,6,-6.662,0,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048,spotify:track:6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2,263427,4,1
